task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,team_clean,task_type_clean,brief_quality_missing,delivered_at_estimated,sla_days_inferred,delivery_days_actual,hours_spent_low_corrected,billable_hours_estimated,billable_hours_negative_corrected,billable_hours_recalculated,created_month,ai_usage_imputed,rework_hours_corrected,rework_hours_imputed,outcome_score_imputed,revenue_per_hour_temp,cost_per_hour_temp,profit_check,profit_diff,profit_margin_valid,profit_margin,efficiency_ratio_valid,efficiency_ratio,rework_ratio_valid,rework_ratio,cost_per_hour_valid,cost_per_hour,revenue_per_hour_valid,revenue_per_hour,margin_per_hour,delivery_speed_valid,delivery_speed,ai_usage_bin,ai_usage_bin_encoded
T01709,Client_E,P057,low,Design,ad,junior,3,5.0,high,0,hourly,2026-01-01,2026-01-03,5.0,0,4.49,2.99,0.63,True,4,1,1.26,79.78,401.55,236.26,165.29000000000002,user_006,2026-01-05,in_progress,qa,JIRA-90905,true,v4,Design,ad,0,0,0,2,0,0,0,0,2026-01,0,0,0,0,89.43207126948775,52.61915367483296,165.29000000000002,0.0,1,0.41162993400572784,1,0.6659242761692651,1,0.2806236080178174,1,52.61915367483296,1,89.43207126948775,36.81291759465479,1,0.4,High (60-80%),4
T01710,Client_E,P039,low,Media,report,junior,4,2.0,high,0,fixed,2025-07-09,2025-07-11,3.0,0,9.36,6.74,0.55,True,7,4,1.64158556202184,28.56,1254.61,325.47,929.14,user_029,2025-07-15,delivered,briefing,JIRA-22633,false,v2,Media,report,0,0,0,2,0,0,0,0,2025-07,0,1,0,0,134.0395299145299,34.772435897435905,929.1399999999999,1.1368683772161603e-13,1,0.7405807382373806,1,0.7200854700854702,1,0.17538307286558122,1,34.772435897435905,1,134.0395299145299,99.267094017094,1,0.6666666666666666,Medium-High (40-60%),3
T01711,Client_A,P017,mid,Design,article,senior,2,4.0,medium,1,fixed,2025-11-04,2025-11-11,10.0,0,7.25,5.98,0.28,True,2,1,1.58,77.25,1002.61,542.43,460.18000000000006,user_029,2025-11-08,draft,finalized,JIRA-21689,false,v1,Design,article,0,0,0,7,0,0,0,0,2025-11,0,0,0,0,138.29103448275862,74.81793103448275,460.18000000000006,0.0,1,0.4589820568316694,1,0.8248275862068966,1,0.21793103448275863,1,74.81793103448275,1,138.29103448275862,63.473103448275864,1,0.7,Low-Medium (20-40%),2
T01712,Client_D,P026,low,Design,report,junior,2,3.0,low,0,hourly,2026-01-19,2026-01-26,7.0,0,16.63,11.97,0.32,True,5,1,0.0,67.66,1553.13,723.37,829.7600000000001,user_013,2026-01-21,in_progress,qa,JIRA-62141,true,final,Design,report,0,0,0,7,0,0,0,0,2026-01,0,0,0,0,93.3932651834035,43.49789536981359,829.7600000000001,0.0,1,0.5342501915486791,1,0.7197835237522551,1,0.0,1,43.49789536981359,1,93.3932651834035,49.89536981358991,1,1.0,Low-Medium (20-40%),2
T01713,Client_A,P050,mid,Media,design,mid,4,4.0,medium,0,value_based,2026-03-15,2026-03-18,10.0,0,20.46,14.05,0.47,True,6,0,1.32,90.22,1468.74,1528.63,-59.8900000000001,user_101,2026-03-15,draft,briefing,JIRA-72022,true,v1,Media,design,0,0,0,3,0,0,0,0,2026-03,0,0,0,0,71.78592375366568,74.71309872922777,-59.8900000000001,0.0,1,-0.04077644783964493,1,0.6867057673509287,1,0.06451612903225806,1,74.71309872922777,1,71.78592375366568,-2.9271749755620817,1,0.3,Medium-High (40-60%),3
T01714,Client_E,P017,mid,Media,release,junior,3,5.0,high,1,fixed,2025-09-25,2025-09-27,5.0,0,10.64,4.94,0.67,True,3,0,3.57,94.16,1430.39,490.29,940.1,user_038,2025-10-04,delivered,briefing,,true,v1,Media,release,0,0,0,2,0,0,0,0,2025-09,0,0,0,0,134.43515037593986,46.079887218045116,940.1000000000001,-1.1368683772161603e-13,1,0.6572333419556904,1,0.4642857142857143,1,0.3355263157894737,1,46.079887218045116,1,134.43515037593986,88.35526315789474,1,0.4,High (60-80%),4
T01715,Client_G,P025,mid,Design,ad,senior,3,3.0,low,0,value_based,2026-05-26,2026-06-01,5.0,1,9.72,8.48,0.0,False,8,0,1.01,70.44,845.29,507.76,337.53,user_058,2026-05-31,in_progress,execution,JIRA-10472,true,v1,Design,ad,0,0,0,6,0,0,0,0,2026-05,0,0,0,0,86.96399176954732,52.23868312757201,337.53,0.0,1,0.39930674679695727,1,0.8724279835390947,1,0.10390946502057613,1,52.23868312757201,1,86.96399176954732,34.72530864197531,1,1.2,Low (0-20%),1
T01716,Client_F,P048,low,Content,ticket,mid,3,2.0,high,0,hourly,2026-01-15,2026-01-21,3.0,1,5.65,2.27,0.56,True,2,2,1.35,69.19,273.18,445.41,-172.23000000000002,user_112,2026-01-21,draft,client_review,JIRA-94147,false,v2,Content,ticket,0,0,0,6,0,0,0,0,2026-01,0,0,0,0,48.35044247787611,78.83362831858408,-172.23000000000002,0.0,1,-0.6304634307050297,1,0.40176991150442476,1,0.23893805309734514,1,78.83362831858408,1,48.35044247787611,-30.483185840707968,1,2.0,Medium-High (40-60%),3
T01717,Client_B,P012,high,SEO,article,senior,3,3.0,medium,0,fixed,2026-05-15,2026-05-18,5.0,0,11.05,6.39,0.0,False,3,0,0.97,77.67,1311.0,711.29,599.71,user_037,2026-05-24,in_progress,client_review,JIRA-45994,false,v2,SEO,article,0,0,0,3,0,0,0,0,2026-05,0,0,0,0,118.64253393665157,64.37013574660632,599.71,0.0,1,0.45744469870328,1,0.5782805429864253,1,0.08778280542986425,1,64.37013574660632,1,118.64253393665157,54.27239819004525,1,0.6,Low (0-20%),1
T01718,Client_A,P029,high,Content,design,mid,2,2.0,medium,0,hourly,2026-02-23,2026-02-28,3.0,1,7.84,7.23,0.79,True,4,1,4.25,64.3,559.15,429.05,130.09999999999997,user_047,2026-03-01,review,qa,JIRA-10300,false,v2,Content,design,0,0,0,5,0,0,0,0,2026-02,0,0,0,0,71.32015306122449,54.725765306122454,130.09999999999997,0.0,1,0.2326745953679692,1,0.9221938775510204,1,0.5420918367346939,1,54.725765306122454,1,71.32015306122449,16.594387755102034,1,1.6666666666666667,High (60-80%),4
T01719,Client_C,P045,low,Design,ad,junior,3,5.0,low,0,fixed,2026-05-15,2026-05-17,5.0,0,6.0,5.22,0.405,True,4,2,1.5,72.5,863.91,258.05,605.8599999999999,user_030,2026-05-17,delivered,briefing,JIRA-73679,false,v4,Design,ad,0,0,0,2,0,0,0,0,2026-05,1,0,0,0,143.98499999999999,43.00833333333333,605.8599999999999,0.0,1,0.7012999039251773,1,0.87,1,0.25,1,43.00833333333333,1,143.98499999999999,100.97666666666666,1,0.4,Medium-High (40-60%),3
T01720,Client_E,P003,mid,Design,design,junior,2,2.0,high,0,fixed,2026-01-25,2026-02-01,2.0,1,6.68,5.81,0.54,True,1,2,4.74,50.28,871.81,419.71,452.1,user_094,2026-01-31,draft,client_review,JIRA-81998,true,v2,Design,design,0,0,0,7,0,0,0,0,2026-01,0,0,0,0,130.51047904191617,62.83083832335329,452.09999999999997,5.684341886080802e-14,1,0.5185762952936994,1,0.8697604790419161,1,0.7095808383233534,1,62.83083832335329,1,130.51047904191617,67.67964071856288,1,3.5,Medium-High (40-60%),3
T01721,Client_A,P061,mid,SEO,report,mid,3,1.0,medium,0,fixed,2025-12-29,2026-01-04,5.0,1,17.96,12.47,0.3,True,1,2,3.33,70.33,1077.89,790.51,287.3800000000001,user_102,2026-01-04,in_progress,client_review,JIRA-57583,false,v3,SEO,report,0,0,0,6,0,0,0,0,2025-12,0,0,0,0,60.016146993318486,44.01503340757238,287.3800000000001,0.0,1,0.2666134763287535,1,0.6943207126948775,1,0.1854120267260579,1,44.01503340757238,1,60.016146993318486,16.001113585746104,1,1.2,Low-Medium (20-40%),2
T01722,Client_G,P022,mid,SEO,article,mid,4,3.0,high,0,value_based,2026-01-17,2026-01-23,5.0,1,7.78,5.29,0.26,True,3,1,2.6,85.09,1580.22,477.81,1102.41,user_066,2026-01-26,delivered,finalized,JIRA-86817,true,v1,SEO,article,0,0,0,6,0,0,0,0,2026-01,0,0,0,0,203.11311053984576,61.41516709511568,1102.41,0.0,1,0.6976307096480238,1,0.6799485861182519,1,0.3341902313624679,1,61.41516709511568,1,203.11311053984576,141.69794344473007,1,1.2,Low-Medium (20-40%),2
T01723,Client_H,P055,high,Media,article,junior,3,4.0,high,0,fixed,2025-10-27,2025-11-01,5.0,0,7.78,5.349399198931909,0.19,True,2,1,2.81,63.45,1454.18,386.54,1067.64,user_031,2025-10-30,review,qa,JIRA-13416,true,v2,Media,article,0,0,0,5,0,1,0,0,2025-10,0,0,0,0,186.91259640102828,49.68380462724936,1067.64,0.0,1,0.7341869644748243,1,0.6875834445927904,1,0.36118251928020567,1,49.68380462724936,1,186.91259640102828,137.22879177377894,1,1.0,Low (0-20%),1
T01724,Client_G,P034,high,Media,release,mid,4,4.0,medium,0,fixed,2026-01-16,2026-01-18,5.0,0,12.96,6.23,0.48,True,3,1,2.29,77.93,2453.71,602.62,1851.09,user_038,2026-01-22,review,client_review,JIRA-10983,unknown,final,Media,release,0,0,0,2,0,0,0,0,2026-01,0,0,0,0,189.32947530864197,46.498456790123456,1851.0900000000001,-2.2737367544323206e-13,1,0.7544045547354822,1,0.4807098765432099,1,0.1766975308641975,1,46.498456790123456,1,189.32947530864197,142.83101851851853,1,0.4,Medium-High (40-60%),3
T01725,Client_E,P021,low,Content,report,mid,2,4.0,low,0,fixed,2025-10-24,2025-10-29,2.0,1,9.0,7.92,0.33,True,0,1,0.7,84.83,712.14,511.74,200.4,user_045,2025-10-28,delivered,client_review,JIRA-54935,true,final,Content,report,0,0,0,5,0,0,0,0,2025-10,0,0,0,0,79.12666666666667,56.86,200.39999999999998,2.842170943040401e-14,1,0.28140534164630554,1,0.88,1,0.07777777777777778,1,56.86,1,79.12666666666667,22.266666666666666,1,2.5,Low-Medium (20-40%),2
T01726,Client_A,P028,low,SEO,ad,senior,1,3.0,medium,0,hourly,2026-04-09,2026-04-16,3.0,1,5.24,3.99,0.0,False,1,1,0.94,80.53,475.4,369.73,105.66999999999996,user_059,2026-04-12,delivered,execution,JIRA-47613,false,final,SEO,ad,0,0,0,7,0,0,0,0,2026-04,0,0,0,0,90.72519083969465,70.55916030534351,105.66999999999996,0.0,1,0.22227597812368524,1,0.7614503816793893,1,0.17938931297709923,1,70.55916030534351,1,90.72519083969465,20.166030534351137,1,2.3333333333333335,Low (0-20%),1
T01727,Client_F,P014,mid,Design,ad,mid,3,4.0,medium,1,fixed,2026-03-20,2026-03-24,10.0,0,3.64,2.39,0.69,True,1,1,2.83,72.4,822.19,259.51,562.6800000000001,user_009,2026-03-21,review,finalized,JIRA-58870,false,v1,Design,ad,0,0,0,4,0,0,0,0,2026-03,0,0,0,0,225.87637362637363,71.29395604395604,562.6800000000001,0.0,1,0.6843673603424999,1,0.6565934065934066,1,0.7774725274725275,1,71.29395604395604,1,225.87637362637363,154.58241758241758,1,0.4,High (60-80%),4
T01728,Client_C,P038,mid,Content,ticket,senior,2,4.0,low,0,value_based,2026-04-30,2026-05-06,5.0,1,6.48,4.83,0.0,False,2,0,1.06,76.52,944.95,598.48,346.47,user_014,2026-05-07,in_progress,execution,JIRA-29665,false,v3,Content,ticket,0,0,0,6,0,0,0,0,2026-04,0,0,0,0,145.8256172839506,92.35802469135803,346.47,0.0,1,0.36665432033440926,1,0.7453703703703703,1,0.16358024691358025,1,92.35802469135803,1,145.8256172839506,53.46759259259258,1,1.2,Low (0-20%),1
T01729,Client_B,P062,mid,SEO,report,senior,5,1.0,high,1,hourly,2026-01-25,2026-01-30,2.0,1,9.88,7.08,0.0,False,5,1,7.32,69.1,939.53,1174.87,-235.33999999999992,user_084,2026-01-25,in_progress,briefing,JIRA-52523,false,v1,SEO,report,0,0,0,5,0,0,0,0,2026-01,0,0,0,0,95.09412955465586,118.913967611336,-235.33999999999992,0.0,1,-0.2504869456004597,1,0.7165991902834008,1,0.7408906882591093,1,118.913967611336,1,95.09412955465586,-23.81983805668014,1,2.5,Low (0-20%),1
T01730,Client_H,P052,mid,Design,release,junior,1,3.0,low,0,hourly,2026-02-26,2026-03-04,10.0,0,4.01,2.35,0.34,True,4,1,1.54,61.21,228.31,185.03,43.28,user_018,2026-03-07,delivered,briefing,JIRA-47917,false,v2,Design,release,0,0,0,6,0,0,0,0,2026-02,0,0,0,0,56.93516209476309,46.14214463840399,43.28,0.0,1,0.18956681704699752,1,0.5860349127182045,1,0.38403990024937656,1,46.14214463840399,1,56.93516209476309,10.793017456359102,1,0.6,Low-Medium (20-40%),2
T01731,Client_G,P023,high,Content,ticket,mid,3,2.0,high,1,hourly,2025-09-23,2025-09-28,7.0,0,11.65,7.84,0.46,True,4,0,1.78,72.78,778.62,816.1,-37.48000000000002,user_031,2025-09-29,in_progress,finalized,,true,final,Content,ticket,0,0,0,5,0,0,0,0,2025-09,0,0,1,0,66.83433476394849,70.05150214592274,-37.48000000000002,0.0,1,-0.04813644653361077,1,0.672961373390558,1,0.15278969957081545,1,70.05150214592274,1,66.83433476394849,-3.2171673819742495,1,0.7142857142857143,Medium-High (40-60%),3
T01732,Client_G,P032,mid,SEO,article,mid,3,5.0,medium,0,fixed,2026-01-21,2026-01-28,2.0,1,5.9,5.9,0.31,True,1,3,1.52,69.14500000000001,881.38,304.0,577.38,user_012,2026-01-21,review,execution,JIRA-17878,false,v1,SEO,article,0,0,0,7,0,0,0,0,2026-01,0,0,0,1,149.38644067796608,51.52542372881356,577.38,0.0,1,0.6550863418729719,1,1.0,1,0.2576271186440678,1,51.52542372881356,1,149.38644067796608,97.86101694915251,1,3.5,Low-Medium (20-40%),2
T01733,Client_A,P034,mid,Content,ad,mid,3,1.0,medium,0,fixed,2026-04-02,2026-04-07,5.0,0,14.33,10.88,0.0,False,5,2,3.66,46.48,909.78,914.45,-4.670000000000073,user_047,2026-04-02,in_progress,briefing,JIRA-58652,true,v2,Content,ad,0,0,0,5,0,0,0,0,2026-04,0,0,0,0,63.48778785764131,63.81367759944173,-4.670000000000073,0.0,1,-0.005133109103299779,1,0.7592463363572924,1,0.2554082344731333,1,63.81367759944173,1,63.48778785764131,-0.32588974180042385,1,1.0,Low (0-20%),1
T01734,Client_G,P022,high,Content,article,senior,5,2.0,high,0,value_based,2026-05-06,2026-05-09,5.0,0,15.23,10.01,0.64,True,3,0,10.79,55.92,2228.37,961.43,1266.94,user_112,2026-05-15,review,qa,JIRA-25018,true,v4,Content,article,0,0,0,3,0,0,0,0,2026-05,0,0,0,0,146.3145108338805,63.12738017071569,1266.94,0.0,1,0.5685501061313876,1,0.6572554169402495,1,0.7084701247537754,1,63.12738017071569,1,146.3145108338805,83.1871306631648,1,0.6,High (60-80%),4
T01735,Client_D,P032,mid,Media,release,senior,2,5.0,medium,0,hourly,2025-09-28,2025-10-03,5.0,0,16.12,7.83,0.0,False,6,0,0.82,80.78,754.25,1254.48,-500.23,user_048,2025-10-01,review,finalized,JIRA-68339,false,final,Media,release,0,0,0,5,0,0,0,0,2025-09,0,0,0,0,46.789702233250615,77.8213399503722,-500.23,0.0,1,-0.6632151143520053,1,0.48573200992555826,1,0.050868486352357314,1,77.8213399503722,1,46.789702233250615,-31.03163771712159,1,1.0,Low (0-20%),1
T01736,Client_A,P034,high,SEO,design,mid,3,4.0,medium,0,fixed,2025-08-08,2025-08-14,3.0,1,18.23,8.84,0.0,False,3,1,1.14,69.17,1006.85,858.03,148.82000000000005,user_111,2025-08-09,review,briefing,JIRA-98639,unknown,v2,SEO,design,0,0,0,6,0,0,0,0,2025-08,0,0,0,0,55.23038946791004,47.066922654964344,148.82000000000005,0.0,1,0.14780751849828677,1,0.4849149753154141,1,0.06253428414701041,1,47.066922654964344,1,55.23038946791004,8.163466812945693,1,2.0,Low (0-20%),1
T01737,Client_A,P036,mid,SEO,release_task,junior,3,2.0,high,0,fixed,2025-10-16,2025-10-23,2.0,1,15.5,10.44,0.35,True,2,2,4.36,36.39,1466.41,500.14,966.27,user_038,2025-10-24,review,finalized,JIRA-59382,true,v3,SEO,release,0,0,0,7,0,0,0,0,2025-10,0,0,0,0,94.60709677419355,32.26709677419355,966.2700000000001,-1.1368683772161603e-13,1,0.6589357683049079,1,0.6735483870967741,1,0.2812903225806452,1,32.26709677419355,1,94.60709677419355,62.34,1,3.5,Low-Medium (20-40%),2
T01738,Client_B,P026,mid,Content,dev,mid,3,4.0,medium,1,hourly,2025-11-01,2025-11-05,2.0,1,10.48,7.1,0.19,True,1,0,3.17,86.18,626.69,496.22,130.47000000000003,user_009,2025-11-10,delivered,qa,JIRA-82397,true,v3,Content,dev,0,0,0,4,0,0,0,0,2025-11,0,0,0,0,59.79866412213741,47.349236641221374,130.47000000000003,0.0,1,0.20818905679043867,1,0.6774809160305343,1,0.30248091603053434,1,47.349236641221374,1,59.79866412213741,12.449427480916036,1,2.0,Low (0-20%),1
T01739,Client_C,P002,high,Media,ad,mid,3,5.0,medium,0,hourly,2025-12-05,2025-12-08,10.0,0,7.95,5.28,0.0,False,4,1,1.3942954292813707,70.48,473.44,450.42,23.019999999999985,user_071,2025-12-12,review,execution,JIRA-32677,true,v1,Media,ad,0,0,0,3,0,0,0,0,2025-12,1,1,0,0,59.55220125786163,56.656603773584905,23.019999999999982,3.552713678800501e-15,1,0.04862284555593103,1,0.6641509433962264,1,0.17538307286558122,1,56.656603773584905,1,59.55220125786163,2.8955974842767276,1,0.3,Low (0-20%),1
T01740,Client_S,P011,mid,SEO,release,junior,4,3.0,high,0,fixed,2026-02-10,2026-02-18,7.0,1,27.54,16.35,0.38,True,6,1,2.91,66.75,1703.55,1702.09,1.4600000000000364,user_040,2026-02-13,delivered,execution,JIRA-25057,true,v3,SEO,release,0,0,0,8,0,0,0,0,2026-02,1,0,0,1,61.85729847494554,61.804284676833696,1.4600000000000364,0.0,1,0.0008570338410965551,1,0.593681917211329,1,0.1056644880174292,1,61.804284676833696,1,61.85729847494554,0.05301379811184148,1,1.1428571428571428,Low-Medium (20-40%),2
T01741,Client_B,P017,high,Content,report,junior,2,3.0,medium,0,fixed,2025-07-24,2025-07-29,3.0,1,6.4,5.46,0.65,True,2,1,1.48,79.98,5109.687251070456,191.17,4918.517251070456,user_046,2025-07-26,delivered,qa,JIRA-48582,true,v2,Content,report,0,0,0,5,0,0,0,0,2025-07,0,0,0,0,798.3886329797588,29.870312499999997,4918.517251070456,0.0,1,0.9625867512811179,1,0.8531249999999999,1,0.23124999999999998,1,29.870312499999997,1,798.3886329797588,768.5183204797588,1,1.6666666666666667,High (60-80%),4
T01742,Client_A,P021,low,SEO,ticket,senior,2,1.0,high,0,fixed,2025-10-09,2025-10-17,5.0,1,7.09,3.37,0.48,True,3,0,1.2434659866169708,72.97,494.99,727.14,-232.15,user_091,2025-10-18,delivered,qa,JIRA-83486,false,final,SEO,ticket,0,0,0,8,0,0,0,0,2025-10,0,1,0,0,69.81523272214386,102.55853314527504,-232.14999999999998,-2.842170943040401e-14,1,-0.4689993737247217,1,0.4753173483779972,1,0.17538307286558122,1,102.55853314527504,1,69.81523272214386,-32.743300423131174,1,1.6,Medium-High (40-60%),3
T01743,Client_E,P059,low,Media,article,junior,3,4.0,medium,0,hourly,2026-03-17,2026-03-20,5.0,0,9.16,4.1,0.33,True,2,0,0.93,79.81,497.06,520.41,-23.34999999999997,user_037,2026-03-20,draft,finalized,JIRA-97824,false,v2,Media,article,0,0,0,3,0,0,0,0,2026-03,0,0,0,0,54.26419213973799,56.81331877729257,-23.349999999999966,-3.552713678800501e-15,1,-0.04697622017462674,1,0.4475982532751091,1,0.10152838427947598,1,56.81331877729257,1,54.26419213973799,-2.549126637554579,1,0.6,Low-Medium (20-40%),2
T01744,Client_D,P056,mid,Media,article,junior,4,5.0,low,0,hourly,2026-04-21,2026-04-24,5.0,0,6.78,4.43,0.27,True,4,2,1.03,53.87,390.52,265.51,125.01,user_001,2026-04-24,review,client_review,JIRA-80400,true,v3,Media,article,0,0,0,3,0,0,0,0,2026-04,0,0,0,0,57.59882005899704,39.160766961651916,125.00999999999999,1.4210854715202004e-14,1,0.3201116460104476,1,0.6533923303834808,1,0.15191740412979352,1,39.160766961651916,1,57.59882005899704,18.438053097345126,1,0.6,Low-Medium (20-40%),2
T01745,Client_F,P001,low,SEO,report,junior,1,4.0,medium,0,hourly,2026-04-05,2026-04-07,5.0,0,6.28,6.16,0.38,True,4,0,1.18,78.41,575.71,276.56,299.15000000000003,user_076,2026-04-07,in_progress,briefing,JIRA-34520,true,v2,SEO,report,0,0,0,2,0,0,0,0,2026-04,1,0,0,0,91.67356687898089,44.038216560509554,299.15000000000003,0.0,1,0.5196192527487798,1,0.9808917197452229,1,0.1878980891719745,1,44.038216560509554,1,91.67356687898089,47.63535031847134,1,0.4,Low-Medium (20-40%),2
T01746,Client_C,P010,high,Media,ad,junior,5,4.0,low,0,hourly,2025-08-25,2025-08-27,5.0,0,13.66,7.86,0.46,True,3,0,2.07,67.07499999999999,635.37,626.46,8.909999999999968,user_024,2025-09-01,in_progress,execution,JIRA-91994,false,final,Media,ad,0,0,0,2,0,0,0,0,2025-08,0,0,0,1,46.51317715959004,45.86090775988287,8.909999999999968,0.0,1,0.014023324991737049,1,0.575402635431918,1,0.15153733528550511,1,45.86090775988287,1,46.51317715959004,0.6522693997071727,1,0.4,Medium-High (40-60%),3
T01747,Client_H,P044,low,Media,dev,mid,3,5.0,low,1,hourly,2025-07-18,2025-07-20,2.0,0,17.84,10.83,0.2,True,2,1,1.28,78.76,964.11,1158.12,-194.00999999999988,user_056,2025-07-22,delivered,client_review,JIRA-43398,true,v2,Media,dev,0,0,0,2,0,0,0,0,2025-07,0,0,0,0,54.042040358744394,64.91704035874439,-194.00999999999988,0.0,1,-0.20123222453869358,1,0.6070627802690584,1,0.07174887892376682,1,64.91704035874439,1,54.042040358744394,-10.874999999999993,1,1.0,Low-Medium (20-40%),2
T01748,Client_H,P042,mid,Content,ad,mid,2,3.0,high,0,hourly,2026-02-08,2026-02-11,10.0,0,4.34,3.11,0.34,True,3,2,1.64,60.48,393.13,272.35,120.77999999999996,user_074,2026-02-14,blocked,qa,JIRA-80326,true,v3,Content,ad,0,0,0,3,0,0,0,0,2026-02,1,0,0,0,90.58294930875576,62.753456221198164,120.77999999999997,-1.4210854715202004e-14,1,0.3072266171495433,1,0.716589861751152,1,0.3778801843317972,1,62.753456221198164,1,90.58294930875576,27.829493087557594,1,0.3,Low-Medium (20-40%),2
T01749,Client_H,P003,low,Media,dev,junior,3,3.0,medium,0,fixed,2025-07-05,2025-07-09,3.0,1,15.22,6.03,0.2,True,3,2,1.71,76.33,925.07,825.97,99.10000000000002,user_102,2025-07-14,in_progress,execution,JIRA-93710,true,v2,Media,dev,0,0,0,4,0,0,0,0,2025-07,0,0,0,0,60.77989487516426,54.26872536136662,99.10000000000002,0.0,1,0.1071270282248911,1,0.3961892247043364,1,0.11235216819973719,1,54.26872536136662,1,60.77989487516426,6.51116951379764,1,1.3333333333333333,Low-Medium (20-40%),2
T01750,Client_G,P058,mid,Design,report,mid,4,1.0,medium,0,hourly,2025-12-22,2025-12-27,5.0,0,11.61,5.99,0.0,False,5,1,0.0,51.15,647.03,738.67,-91.64,user_017,2025-12-26,review,qa,JIRA-34991,unknown,v1,Design,report,0,0,0,5,0,0,0,0,2025-12,0,0,0,0,55.73040482342808,63.62360034453058,-91.63999999999999,-1.4210854715202004e-14,1,-0.14163176359674204,1,0.5159345391903531,1,0.0,1,63.62360034453058,1,55.73040482342808,-7.8931955211024984,1,1.0,Low (0-20%),1
T01751,Client_C,P027,low,seo,article,mid,3,5.0,low,0,fixed,2026-05-09,2026-05-15,7.0,0,9.33,6.69,0.0,False,3,0,0.72,83.89,757.58,703.83,53.75,user_100,2026-05-13,review,client_review,JIRA-43570,true,v2,SEO,article,0,0,0,6,0,0,0,0,2026-05,0,0,0,0,81.19828510182208,75.43729903536978,53.75,0.0,1,0.07094960268222497,1,0.7170418006430869,1,0.07717041800643086,1,75.43729903536978,1,81.19828510182208,5.760986066452304,1,0.8571428571428571,Low (0-20%),1
T01752,Client_E,P028,low,Design,dev,mid,4,3.0,medium,0,fixed,2026-03-27,2026-03-31,2.0,1,13.81,10.51,0.58,True,6,0,0.0,81.3,1411.82,615.78,796.04,user_112,2026-03-30,review,qa,JIRA-12622,true,v2,Design,dev,0,0,0,4,0,0,0,0,2026-03,0,0,0,0,102.23171614771904,44.58942795076032,796.04,0.0,1,0.5638395829496679,1,0.7610427226647356,1,0.0,1,44.58942795076032,1,102.23171614771904,57.642288196958724,1,2.0,Medium-High (40-60%),3
T01753,Client_H,P045,low,content,article,mid,3,4.0,medium,0,fixed,2025-10-24,2025-10-28,3.0,1,8.65,4.52,0.43,True,7,2,2.82,56.4,1035.66,583.94,451.72,user_085,2025-10-28,review,finalized,JIRA-71837,true,v4,Content,article,0,0,0,4,0,0,0,0,2025-10,0,0,0,0,119.72947976878613,67.50751445086705,451.72,0.0,1,0.436166309406562,1,0.522543352601156,1,0.32601156069364157,1,67.50751445086705,1,119.72947976878613,52.221965317919086,1,1.3333333333333333,Medium-High (40-60%),3
T01754,Client_C,P063,high,Design,dev,junior,5,4.0,high,0,fixed,2026-01-15,2026-01-21,10.0,0,20.29,20.17,0.56,True,3,1,3.11,71.16,2128.39,860.91,1267.48,user_070,2026-01-17,in_progress,qa,JIRA-18890,unknown,v1,Design,dev,0,0,0,6,0,0,0,0,2026-01,0,0,0,0,104.89847215377033,42.430261212419914,1267.48,0.0,1,0.5955111610184224,1,0.9940857565303106,1,0.15327747658945293,1,42.430261212419914,1,104.89847215377033,62.468210941350414,1,0.6,Medium-High (40-60%),3
T01755,Client_E,P018,low,Design,article,senior,1,3.0,medium,0,hourly,2026-01-31,2026-02-03,10.0,0,5.93,4.31,0.56,True,4,1,2.14,71.07,417.58,403.8,13.779999999999973,user_004,2026-01-31,delivered,briefing,JIRA-74923,false,v3,Design,article,0,0,0,3,0,0,0,0,2026-01,0,0,0,0,70.41821247892074,68.09443507588533,13.779999999999973,0.0,1,0.032999664734901034,1,0.7268128161888702,1,0.36087689713322096,1,68.09443507588533,1,70.41821247892074,2.3237774030354075,1,0.3,Medium-High (40-60%),3
